"URL","CATEGORY"
"http://en.wikipedia.org/wiki/Patrick_Stewart","Living people"
"http://en.wikipedia.org/wiki/Patrick_Stewart","Natives of West Yorkshire"
"http://en.wikipedia.org/wiki/Patrick_Stewart","Nicktoons voice actors"
"http://en.wikipedia.org/wiki/Patrick_Stewart","Officers of the Order of the British Empire"
"http://en.wikipedia.org/wiki/Patrick_Stewart","Royal Shakespeare Company members"
"http://en.wikipedia.org/wiki/Patrick_Stewart","Star Trek film actors"
"http://en.wikipedia.org/wiki/Patrick_Stewart","Star Trek: Deep Space Nine actors"
"http://en.wikipedia.org/wiki/Patrick_Stewart","Star Trek: The Next Generation actors"
"http://en.wikipedia.org/wiki/Patrick_Stewart","X-Men film actors"
"http://en.wikipedia.org/wiki/Patrick_Troughton","1920 births"
"http://en.wikipedia.org/wiki/Patrick_Troughton","1987 deaths"
"http://en.wikipedia.org/wiki/Patrick_Troughton","Deaths from cardiovascular disease"
"http://en.wikipedia.org/wiki/Patrick_Troughton","Doctor Who actors"
"http://en.wikipedia.org/wiki/Patrick_Troughton","English film actors"
"http://en.wikipedia.org/wiki/Patrick_Troughton","English television actors"
"http://en.wikipedia.org/wiki/Patrick_Troughton","Entertainers who died in their 60s"
"http://en.wikipedia.org/wiki/Patrick_Troughton","Minder actors"
"http://en.wikipedia.org/wiki/Patrick_Troughton","Old Millhillians"
"http://en.wikipedia.org/wiki/Patrick_Troughton","Space 1999 actors"
"http://en.wikipedia.org/wiki/Patrick_White","1912 births"
"http://en.wikipedia.org/wiki/Patrick_White","1990 deaths"
"http://en.wikipedia.org/wiki/Patrick_White","Alumni of King's College, Cambridge"
"http://en.wikipedia.org/wiki/Patrick_White","Australian novelists"
"http://en.wikipedia.org/wiki/Patrick_White","Australian short story writers"
"http://en.wikipedia.org/wiki/Patrick_White","LGBT people from Australia"
"http://en.wikipedia.org/wiki/Patrick_White","Nobel Prize in Literature winners"
"http://en.wikipedia.org/wiki/Patrick_White","Old Cheltonians"
"http://en.wikipedia.org/wiki/Patrick_White","People from Sydney"
"http://en.wikipedia.org/wiki/Patty_Hearst","1954 births"
"http://en.wikipedia.org/wiki/Patty_Hearst","American bank robbers"
"http://en.wikipedia.org/wiki/Patty_Hearst","American socialites"
"http://en.wikipedia.org/wiki/Patty_Hearst","American terrorists"
"http://en.wikipedia.org/wiki/Patty_Hearst","Crime victims"
"http://en.wikipedia.org/wiki/Patty_Hearst","Hearst family"
"http://en.wikipedia.org/wiki/Patty_Hearst","Hostages"
"http://en.wikipedia.org/wiki/Patty_Hearst","Kidnappings"
"http://en.wikipedia.org/wiki/Patty_Hearst","Living people"
"http://en.wikipedia.org/wiki/Patty_Hearst","People from Wilton, Connecticut"
"http://en.wikipedia.org/wiki/Patty_Hearst","Recipients of American presidential pardons"
"http://en.wikipedia.org/wiki/Paul_%C3%89luard","1895 births"
"http://en.wikipedia.org/wiki/Paul_%C3%89luard","1952 deaths"
"http://en.wikipedia.org/wiki/Paul_%C3%89luard","Dada"
"http://en.wikipedia.org/wiki/Paul_%C3%89luard","French poets"
"http://en.wikipedia.org/wiki/Paul_%C3%89luard","Surrealism"
"http://en.wikipedia.org/wiki/Paul_Atreides","Dune characters"
"http://en.wikipedia.org/wiki/Paul_Atreides","Fictional emperors and empresses"
"http://en.wikipedia.org/wiki/Paul_Atreides","Fictional messiahs"
"http://en.wikipedia.org/wiki/Paul_Auster","1947 births"
"http://en.wikipedia.org/wiki/Paul_Auster","American essayists"
"http://en.wikipedia.org/wiki/Paul_Auster","American novelists"
"http://en.wikipedia.org/wiki/Paul_Auster","American poets"
"http://en.wikipedia.org/wiki/Paul_Auster","American screenwriters"
"http://en.wikipedia.org/wiki/Paul_Auster","American translators"
"http://en.wikipedia.org/wiki/Paul_Auster","Columbia University alumni"
"http://en.wikipedia.org/wiki/Paul_Auster","Jewish American writers"
"http://en.wikipedia.org/wiki/Paul_Auster","Living people"
"http://en.wikipedia.org/wiki/Paul_Auster","Members of The American Academy of Arts and Letters"
"http://en.wikipedia.org/wiki/Paul_Auster","New York writers"
"http://en.wikipedia.org/wiki/Paul_Auster","People from Newark, New Jersey"
"http://en.wikipedia.org/wiki/Paul_C%C3%A9zanne","1839 births"
"http://en.wikipedia.org/wiki/Paul_C%C3%A9zanne","1906 deaths"
"http://en.wikipedia.org/wiki/Paul_C%C3%A9zanne","French painters"
"http://en.wikipedia.org/wiki/Paul_C%C3%A9zanne","Natives of Provence-Alpes-Côte d'Azur"
"http://en.wikipedia.org/wiki/Paul_C%C3%A9zanne","Post-impressionist painters"
"http://en.wikipedia.org/wiki/Paul_Dirac","1902 births"
"http://en.wikipedia.org/wiki/Paul_Dirac","1984 deaths"
"http://en.wikipedia.org/wiki/Paul_Dirac","Alumni of St John's College, Cambridge"
"http://en.wikipedia.org/wiki/Paul_Dirac","British physicists"
"http://en.wikipedia.org/wiki/Paul_Dirac","Contributors to general relativity"
"http://en.wikipedia.org/wiki/Paul_Dirac","English Nobel laureates"
"http://en.wikipedia.org/wiki/Paul_Dirac","English mathematicians"
"http://en.wikipedia.org/wiki/Paul_Dirac","Members of the Order of Merit"
"http://en.wikipedia.org/wiki/Paul_Dirac","Members of the Pontifical Academy of Sciences"
"http://en.wikipedia.org/wiki/Paul_Dirac","Nobel Prize in Physics winners"
"http://en.wikipedia.org/wiki/Paul_Dirac","People from Bristol"
"http://en.wikipedia.org/wiki/Paul_Dirac","University of Bristol alumni"
"http://en.wikipedia.org/wiki/Paul_Ehrenfest","1880 births"
"http://en.wikipedia.org/wiki/Paul_Ehrenfest","1933 deaths"
"http://en.wikipedia.org/wiki/Paul_Ehrenfest","Austrian physicists"
"http://en.wikipedia.org/wiki/Paul_Ehrenfest","Dutch physicists"
"http://en.wikipedia.org/wiki/Paul_Ehrenfest","Jewish scientists"
"http://en.wikipedia.org/wiki/Paul_Ehrenfest","Scientists who committed suicide"
"http://en.wikipedia.org/wiki/Paul_Feyerabend","1924 births"
"http://en.wikipedia.org/wiki/Paul_Feyerabend","1994 deaths"
"http://en.wikipedia.org/wiki/Paul_Feyerabend","20th century philosophers"
"http://en.wikipedia.org/wiki/Paul_Feyerabend","Academics of the London School of Economics"
"http://en.wikipedia.org/wiki/Paul_Feyerabend","Alumni of the London School of Economics"
"http://en.wikipedia.org/wiki/Paul_Feyerabend","Brain tumour deaths"
"http://en.wikipedia.org/wiki/Paul_Feyerabend","Philosophers of science"
"http://en.wikipedia.org/wiki/Paul_Feyerabend","Postmodernism"
"http://en.wikipedia.org/wiki/Paul_Gauguin","1848 births"
"http://en.wikipedia.org/wiki/Paul_Gauguin","1903 deaths"
"http://en.wikipedia.org/wiki/Paul_Gauguin","Fauvism"
"http://en.wikipedia.org/wiki/Paul_Gauguin","French painters"
"http://en.wikipedia.org/wiki/Paul_Gauguin","French sculptors"
"http://en.wikipedia.org/wiki/Paul_Gauguin","Post-impressionist painters"
"http://en.wikipedia.org/wiki/Paul_Henderson","1943 births"
"http://en.wikipedia.org/wiki/Paul_Henderson","1972 Team Canada players"
"http://en.wikipedia.org/wiki/Paul_Henderson","Atlanta Flames players"
"http://en.wikipedia.org/wiki/Paul_Henderson","Birmingham Bulls players"
"http://en.wikipedia.org/wiki/Paul_Henderson","Canada's Sports Hall of Fame"
"http://en.wikipedia.org/wiki/Paul_Henderson","Canadian ice hockey players"
"http://en.wikipedia.org/wiki/Paul_Henderson","Detroit Red Wings players"
"http://en.wikipedia.org/wiki/Paul_Henderson","Hamilton Red Wings alumni"
"http://en.wikipedia.org/wiki/Paul_Henderson","Living people"
"http://en.wikipedia.org/wiki/Paul_Henderson","Ontario sportspeople"
"http://en.wikipedia.org/wiki/Paul_Henderson","People from Bruce County, Ontario"
"http://en.wikipedia.org/wiki/Paul_Henderson","Pittsburgh Hornets players"
"http://en.wikipedia.org/wiki/Paul_Henderson","Toronto Maple Leafs players"
"http://en.wikipedia.org/wiki/Paul_Henderson","Toronto Toros players"
"http://en.wikipedia.org/wiki/Paul_Keating","1944 births"
"http://en.wikipedia.org/wiki/Paul_Keating","Australian Labor Party politicians"
"http://en.wikipedia.org/wiki/Paul_Keating","Australian Roman Catholics"
"http://en.wikipedia.org/wiki/Paul_Keating","Irish Australians"
"http://en.wikipedia.org/wiki/Paul_Keating","Living people"
"http://en.wikipedia.org/wiki/Paul_Keating","Members of the Australian House of Representatives for Blaxland"
"http://en.wikipedia.org/wiki/Paul_Keating","Members of the Cabinet of Australia"
"http://en.wikipedia.org/wiki/Paul_Keating","People from Sydney"
"http://en.wikipedia.org/wiki/Paul_Keating","Prime Ministers of Australia"
"http://en.wikipedia.org/wiki/Paul_Keating","Republic Advisory Committee"
"http://en.wikipedia.org/wiki/Paul_Keating","Roman Catholic politicians"
"http://en.wikipedia.org/wiki/Paul_Keating","Treasurers of Australia"
"http://en.wikipedia.org/wiki/Paul_Kelly_%28journalist%29","Australian political journalists"
"http://en.wikipedia.org/wiki/Paul_Kelly_%28journalist%29","Living people"
"http://en.wikipedia.org/wiki/Paul_Lansky","1944 births"
"http://en.wikipedia.org/wiki/Paul_Lansky","20th century classical composers"
"http://en.wikipedia.org/wiki/Paul_Lansky","American composers"
"http://en.wikipedia.org/wiki/Paul_Lansky","Living classical composers"
"http://en.wikipedia.org/wiki/Paul_Lansky","Living people"
"http://en.wikipedia.org/wiki/Paul_McGann","1959 births"
"http://en.wikipedia.org/wiki/Paul_McGann","Alien film series actors"
"http://en.wikipedia.org/wiki/Paul_McGann","Audio book narrators"
"http://en.wikipedia.org/wiki/Paul_McGann","British actors"
"http://en.wikipedia.org/wiki/Paul_McGann","Doctor Who actors"
"http://en.wikipedia.org/wiki/Paul_McGann","English film actors"
"http://en.wikipedia.org/wiki/Paul_McGann","English television actors"
"http://en.wikipedia.org/wiki/Paul_McGann","Living people"
"http://en.wikipedia.org/wiki/Paul_McGann","Natives of Surrey"
"http://en.wikipedia.org/wiki/Paul_McGann","People of Irish descent in Great Britain"
"http://en.wikipedia.org/wiki/Paul_McGann","Roman Catholic entertainers"
"http://en.wikipedia.org/wiki/Paul_Morphy","1837 births"
"http://en.wikipedia.org/wiki/Paul_Morphy","1884 deaths"
"http://en.wikipedia.org/wiki/Paul_Morphy","American chess players"
"http://en.wikipedia.org/wiki/Paul_Morphy","Chess players"
"http://en.wikipedia.org/wiki/Paul_Morphy","Irish-Americans"
"http://en.wikipedia.org/wiki/Paul_Morphy","Louisiana Creoles"
"http://en.wikipedia.org/wiki/Paul_Morphy","People from New Orleans"
"http://en.wikipedia.org/wiki/Paul_Morphy","World Chess Champions"
"http://en.wikipedia.org/wiki/Paul_Revere","1735 births"
"http://en.wikipedia.org/wiki/Paul_Revere","1818 deaths"
"http://en.wikipedia.org/wiki/Paul_Revere","American Freemasons"
"http://en.wikipedia.org/wiki/Paul_Revere","American engravers"
"http://en.wikipedia.org/wiki/Paul_Revere","American militiamen in the American Revolution"
"http://en.wikipedia.org/wiki/Paul_Revere","Founding Fathers of the United States"
"http://en.wikipedia.org/wiki/Paul_Revere","Foundrymen"
"http://en.wikipedia.org/wiki/Paul_Revere","French Americans"
"http://en.wikipedia.org/wiki/Paul_Revere","People from Boston"
"http://en.wikipedia.org/wiki/Paul_Revere","People from Massachusetts"
"http://en.wikipedia.org/wiki/Paul_Revere","People of the American Revolution"
"http://en.wikipedia.org/wiki/Paul_Revere","Silversmiths"
"http://en.wikipedia.org/wiki/Paul_Revere","Unitarians"
"http://en.wikipedia.org/wiki/Paul_Revere","United States Federalist Party"
"http://en.wikipedia.org/wiki/Paul_Robeson","1898 births"
"http://en.wikipedia.org/wiki/Paul_Robeson","1976 deaths"
"http://en.wikipedia.org/wiki/Paul_Robeson","African American football players"
"http://en.wikipedia.org/wiki/Paul_Robeson","African-American actors"
"http://en.wikipedia.org/wiki/Paul_Robeson","Akron Pros players"
"http://en.wikipedia.org/wiki/Paul_Robeson","Alpha Phi Alpha brothers"
"http://en.wikipedia.org/wiki/Paul_Robeson","Alumni of the School of Oriental and African Studies"
"http://en.wikipedia.org/wiki/Paul_Robeson","American basketball players"
"http://en.wikipedia.org/wiki/Paul_Robeson","American film actors"
"http://en.wikipedia.org/wiki/Paul_Robeson","American football tight ends"
"http://en.wikipedia.org/wiki/Paul_Robeson","American silent film actors"
"http://en.wikipedia.org/wiki/Paul_Robeson","Basses"
"http://en.wikipedia.org/wiki/Paul_Robeson","Burials at Ferncliff Cemetery and Mausoleum"
"http://en.wikipedia.org/wiki/Paul_Robeson","Columbia University alumni"
"http://en.wikipedia.org/wiki/Paul_Robeson","Hollywood Walk of Fame"
"http://en.wikipedia.org/wiki/Paul_Robeson","Hollywood blacklist"
"http://en.wikipedia.org/wiki/Paul_Robeson","Milwaukee Badgers players"
"http://en.wikipedia.org/wiki/Paul_Robeson","People from New Jersey"
"http://en.wikipedia.org/wiki/Paul_Robeson","Polyglots"
"http://en.wikipedia.org/wiki/Paul_Robeson","Princeton, New Jersey"
"http://en.wikipedia.org/wiki/Paul_Robeson","Quakers"
"http://en.wikipedia.org/wiki/Paul_Robeson","Rutgers Scarlet Knights football players"
"http://en.wikipedia.org/wiki/Paul_Robeson","Rutgers Scarlet Knights men's basketball players"
"http://en.wikipedia.org/wiki/Paul_Robeson","Rutgers University alumni"
"http://en.wikipedia.org/wiki/Paul_Robeson","Spingarn Medal winners"
"http://en.wikipedia.org/wiki/Paul_Robeson","Sports Hall of Fame of New Jersey"
"http://en.wikipedia.org/wiki/Paul_Rose","1943 births"
"http://en.wikipedia.org/wiki/Paul_Rose","Canadian murderers"
"http://en.wikipedia.org/wiki/Paul_Rose","Living people"
"http://en.wikipedia.org/wiki/Paul_Rose","People from Montreal"
"http://en.wikipedia.org/wiki/Paul_Rose","Quebec politicians"
"http://en.wikipedia.org/wiki/Paul_Rose","Quebec terrorists"
"http://en.wikipedia.org/wiki/Paul_Simon","1941 births"
"http://en.wikipedia.org/wiki/Paul_Simon","American composers"
"http://en.wikipedia.org/wiki/Paul_Simon","American male singers"
"http://en.wikipedia.org/wiki/Paul_Simon","American pop singers"
"http://en.wikipedia.org/wiki/Paul_Simon","American singer-guitarists"
"http://en.wikipedia.org/wiki/Paul_Simon","American singer-songwriters"
"http://en.wikipedia.org/wiki/Paul_Simon","Buskers"
"http://en.wikipedia.org/wiki/Paul_Simon","Greenwich Village scene"
"http://en.wikipedia.org/wiki/Paul_Simon","Jewish American musicians"
"http://en.wikipedia.org/wiki/Paul_Simon","Jewish composers and songwriters"
"http://en.wikipedia.org/wiki/Paul_Simon","Jewish-American singers"
"http://en.wikipedia.org/wiki/Paul_Simon","Living people"
"http://en.wikipedia.org/wiki/Paul_Simon","New Jersey musicians"
"http://en.wikipedia.org/wiki/Paul_Simon","People from Newark, New Jersey"
"http://en.wikipedia.org/wiki/Paul_Simon","People from Queens"
"http://en.wikipedia.org/wiki/Paul_Simon","Rock and Roll Hall of Fame inductees"
"http://en.wikipedia.org/wiki/Paul_Whitehouse","1959 births"
"http://en.wikipedia.org/wiki/Paul_Whitehouse","British comedians"
"http://en.wikipedia.org/wiki/Paul_Whitehouse","Harry Potter actors"
"http://en.wikipedia.org/wiki/Paul_Whitehouse","Living people"
"http://en.wikipedia.org/wiki/Paul_Whitehouse","Welsh actors"
"http://en.wikipedia.org/wiki/Pauli_exclusion_principle","Pauli exclusion principle"
"http://en.wikipedia.org/wiki/Pauline_Hanson","1954 births"
"http://en.wikipedia.org/wiki/Pauline_Hanson","English Australians"
"http://en.wikipedia.org/wiki/Pauline_Hanson","Living people"
"http://en.wikipedia.org/wiki/Pauline_Hanson","Members of the Australian House of Representatives"
"http://en.wikipedia.org/wiki/Pauline_Hanson","Members of the Australian House of Representatives for Oxley"
"http://en.wikipedia.org/wiki/Pauline_Hanson","One Nation politicians"
"http://en.wikipedia.org/wiki/Pauline_Hanson","People from Brisbane"
"http://en.wikipedia.org/wiki/Pauline_Hanson","Queensland politicians"
"http://en.wikipedia.org/wiki/Pauline_Hanson","Wrongfully convicted people"
"http://en.wikipedia.org/wiki/Pauline_Phillips","1918 births"
"http://en.wikipedia.org/wiki/Pauline_Phillips","Advice columnists"
"http://en.wikipedia.org/wiki/Pauline_Phillips","Identical twins"
"http://en.wikipedia.org/wiki/Pauline_Phillips","Jewish American writers"
"http://en.wikipedia.org/wiki/Pauline_Phillips","Living people"
"http://en.wikipedia.org/wiki/Pauline_Phillips","People from Iowa"
"http://en.wikipedia.org/wiki/Pavel_Samuilovich_Urysohn","1898 births"
"http://en.wikipedia.org/wiki/Pavel_Samuilovich_Urysohn","1924 deaths"
"http://en.wikipedia.org/wiki/Pavel_Samuilovich_Urysohn","20th century mathematicians"
"http://en.wikipedia.org/wiki/Pavel_Samuilovich_Urysohn","Jewish mathematicians"
"http://en.wikipedia.org/wiki/Pavel_Samuilovich_Urysohn","Russian Jews"
"http://en.wikipedia.org/wiki/Pavel_Samuilovich_Urysohn","Russian mathematicians"
"http://en.wikipedia.org/wiki/Pavel_Samuilovich_Urysohn","Topologists"
"http://en.wikipedia.org/wiki/Pawnee","Pawnee"
"http://en.wikipedia.org/wiki/Peabody_Award","Peabody Award"
"http://en.wikipedia.org/wiki/Peabody_Award","Peabody Award winners"
"http://en.wikipedia.org/wiki/Peace_of_Toru%C5%84_%281466%29","Polish peace treaties"
"http://en.wikipedia.org/wiki/Peace_of_Toru%C5%84_%281466%29","Treaties of the Teutonic Knights"
"http://en.wikipedia.org/wiki/Peace_of_Westphalia","French peace treaties"
"http://en.wikipedia.org/wiki/Peace_of_Westphalia","German treaties"
"http://en.wikipedia.org/wiki/Peace_of_Westphalia","Peace treaties"
"http://en.wikipedia.org/wiki/Peace_of_Westphalia","Swedish peace treaties"
"http://en.wikipedia.org/wiki/Peafowl","Peafowls"
"http://en.wikipedia.org/wiki/Peak_District","Mountains and hills of the Peak District"
"http://en.wikipedia.org/wiki/Pear","Pears"
"http://en.wikipedia.org/wiki/Pediatrics","Pediatrics"
"http://en.wikipedia.org/wiki/Pedro_Alcazar","1975 births"
"http://en.wikipedia.org/wiki/Pedro_Alcazar","2002 deaths"
"http://en.wikipedia.org/wiki/Pedro_Alcazar","Deaths due to injuries sustained in boxing"
"http://en.wikipedia.org/wiki/Pedro_Alcazar","Flyweights"
"http://en.wikipedia.org/wiki/Pedro_Alcazar","Panamanian boxers"
"http://en.wikipedia.org/wiki/Pedro_Alcazar","World boxing champions"
"http://en.wikipedia.org/wiki/Pedro_I_of_Brazil","1798 births"
"http://en.wikipedia.org/wiki/Pedro_I_of_Brazil","1834 deaths"
"http://en.wikipedia.org/wiki/Pedro_I_of_Brazil","Argentina-Brazil War people"
"http://en.wikipedia.org/wiki/Pedro_I_of_Brazil","Brazilian monarchs"
"http://en.wikipedia.org/wiki/Pedro_I_of_Brazil","South American wars of independence people"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","1971 births"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","1996 National League All-Stars"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","1997 National League All-Stars"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","1998 American League All-Stars"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","1999 American League All-Stars"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","2000 American League All-Stars"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","2002 American League All-Stars"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","2004 Boston Red Sox World Series Championship Team"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","2005 National League All-Stars"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","2006 National League All-Stars"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","Boston Red Sox players"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","Dominican Republic baseball players"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","Living people"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","Los Angeles Dodgers players"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","MLB All-Star Game MVPs"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","Major league pitchers"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","Montreal Expos players"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","New York Mets players"
"http://en.wikipedia.org/wiki/Pedro_Mart%C3%ADnez","Roman Catholics"
"http://en.wikipedia.org/wiki/Pedro_de_Alvarado","1495 births"
"http://en.wikipedia.org/wiki/Pedro_de_Alvarado","1541 deaths"
"http://en.wikipedia.org/wiki/Pedro_de_Alvarado","Colonial Mexico"
"http://en.wikipedia.org/wiki/Pedro_de_Alvarado","Spanish explorers and conquistadores"
"http://en.wikipedia.org/wiki/Pedro_de_Alvarado","Spanish generals"
"http://en.wikipedia.org/wiki/Pedro_del_Valle","1893 births"
"http://en.wikipedia.org/wiki/Pedro_del_Valle","1978 deaths"
"http://en.wikipedia.org/wiki/Pedro_del_Valle","American World War I veterans"
"http://en.wikipedia.org/wiki/Pedro_del_Valle","American World War II veterans"
"http://en.wikipedia.org/wiki/Pedro_del_Valle","Puerto Rican soldiers"
"http://en.wikipedia.org/wiki/Pedro_del_Valle","Recipients of the Legion of Merit"
"http://en.wikipedia.org/wiki/Pedro_del_Valle","The Banana Wars people"
"http://en.wikipedia.org/wiki/Pedro_del_Valle","United States Marine Corps generals"
"http://en.wikipedia.org/wiki/Pedro_del_Valle","United States Naval Academy graduates"
"http://en.wikipedia.org/wiki/Peerage","Peerage"
"http://en.wikipedia.org/wiki/Peggy_Lee","1920 births"
"http://en.wikipedia.org/wiki/Peggy_Lee","2002 deaths"
"http://en.wikipedia.org/wiki/Peggy_Lee","American actors"
"http://en.wikipedia.org/wiki/Peggy_Lee","American female singers"
"http://en.wikipedia.org/wiki/Peggy_Lee","American jazz musicians"
"http://en.wikipedia.org/wiki/Peggy_Lee","American songwriters"
"http://en.wikipedia.org/wiki/Peggy_Lee","Best Actress Academy Award nominees"
"http://en.wikipedia.org/wiki/Peggy_Lee","Deaths from cardiovascular disease"
"http://en.wikipedia.org/wiki/Peggy_Lee","Deaths from diabetes"
"http://en.wikipedia.org/wiki/Peggy_Lee","Entertainers who died in their 80s"
"http://en.wikipedia.org/wiki/Peggy_Lee","Grammy Award winners"
"http://en.wikipedia.org/wiki/Peggy_Lee","Hollywood Walk of Fame"
"http://en.wikipedia.org/wiki/Peggy_Lee","Norwegian-Americans"
"http://en.wikipedia.org/wiki/Peggy_Lee","People from North Dakota"
"http://en.wikipedia.org/wiki/Peggy_Lee","Recipients of the Ella award"
"http://en.wikipedia.org/wiki/Peggy_Lee","Roughrider Award recipients"
"http://en.wikipedia.org/wiki/Peggy_Lee","Swedish-Americans"
"http://en.wikipedia.org/wiki/Peggy_Lee","Traditional pop music singers"
"http://en.wikipedia.org/wiki/Pejorative","Pejoratives"
"http://en.wikipedia.org/wiki/Peking_University","Peking University"
"http://en.wikipedia.org/wiki/Pel%C3%A9","1940 births"
"http://en.wikipedia.org/wiki/Pel%C3%A9","Actor-sportspeople"
"http://en.wikipedia.org/wiki/Pel%C3%A9","Afro-Brazilians"
"http://en.wikipedia.org/wiki/Pel%C3%A9","Brazilian footballers"
"http://en.wikipedia.org/wiki/Pel%C3%A9","FIFA 100"
"http://en.wikipedia.org/wiki/Pel%C3%A9","FIFA World Cup 1958 players"
"http://en.wikipedia.org/wiki/Pel%C3%A9","FIFA World Cup 1962 players"
"http://en.wikipedia.org/wiki/Pel%C3%A9","FIFA World Cup 1966 players"
"http://en.wikipedia.org/wiki/Pel%C3%A9","FIFA World Cup 1970 players"
"http://en.wikipedia.org/wiki/Pel%C3%A9","FIFA World Cup goalscorers"
"http://en.wikipedia.org/wiki/Pel%C3%A9","FIFA World Cup winners"
"http://en.wikipedia.org/wiki/Pel%C3%A9","Football knights"
"http://en.wikipedia.org/wiki/Pel%C3%A9","Knights Commander of the Order of the British Empire"
"http://en.wikipedia.org/wiki/Pel%C3%A9","Living people"
"http://en.wikipedia.org/wiki/Pel%C3%A9","NASL players"
"http://en.wikipedia.org/wiki/Pel%C3%A9","National Soccer Hall of Fame members"
"http://en.wikipedia.org/wiki/Pel%C3%A9","Santos Futebol Clube players"
"http://en.wikipedia.org/wiki/Pel%C3%A9","Sports Hall of Fame of New Jersey"
"http://en.wikipedia.org/wiki/Pelican","Pelicans"
"http://en.wikipedia.org/wiki/Peloponnesian_War","Peloponnesian War"
"http://en.wikipedia.org/wiki/Pen%C3%A9lope_Cruz","1974 births"
"http://en.wikipedia.org/wiki/Pen%C3%A9lope_Cruz","Living people"
"http://en.wikipedia.org/wiki/Pen%C3%A9lope_Cruz","Spanish film actors"
"http://en.wikipedia.org/wiki/Pen%C3%A9lope_Cruz","Vegetarians"
"http://en.wikipedia.org/wiki/Pen%C3%A9lope_Cruz","Worst Actress Razzie nominees"
"http://en.wikipedia.org/wiki/Pennsylvania_class_battleship","Pennsylvania class battleships"
"http://en.wikipedia.org/wiki/Pennsylvanian","Carboniferous"
"http://en.wikipedia.org/wiki/Pentecostalism","Pentecostalism"
"http://en.wikipedia.org/wiki/Pentito","History of the Italian mafia"
"http://en.wikipedia.org/wiki/Pentito","Organized crime terminology"
"http://en.wikipedia.org/wiki/People%27s_Bank_of_China","Central banks"
"http://en.wikipedia.org/wiki/People%27s_Liberation_Army_Macao_Garrison","Military of the People's Republic of China"
"http://en.wikipedia.org/wiki/People%27s_Party_for_Freedom_and_Democracy","VVD"
"http://en.wikipedia.org/wiki/Peptide","Peptides"
"http://en.wikipedia.org/wiki/Perception","Perception"
"http://en.wikipedia.org/wiki/Percival_Lowell","1855 births"
"http://en.wikipedia.org/wiki/Percival_Lowell","1916 deaths"
"http://en.wikipedia.org/wiki/Percival_Lowell","American astronomers"
"http://en.wikipedia.org/wiki/Percival_Lowell","Asteroid discoverers"
"http://en.wikipedia.org/wiki/Percival_Lowell","Harvard University alumni"
"http://en.wikipedia.org/wiki/Percival_Lowell","Lists of asteroids"
"http://en.wikipedia.org/wiki/Percival_Lowell","Lowell family"
"http://en.wikipedia.org/wiki/Percival_Lowell","People from Arizona"
"http://en.wikipedia.org/wiki/Percival_Lowell","People from Massachusetts"
"http://en.wikipedia.org/wiki/Percussion_instrument","Percussion"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","1792 births"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","1822 deaths"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","Deaths by drowning"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","English poets"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","Former students of University College, Oxford"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","Natives of West Sussex"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","Poems by Shelley"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","Romantic poets"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","Romanticism"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","Vegetarians"
"http://en.wikipedia.org/wiki/Percy_Bysshe_Shelley","Western mystics"
"http://en.wikipedia.org/wiki/Perfect_competition","Perfect competition"
"http://en.wikipedia.org/wiki/Performing_arts","Performing arts"
"http://en.wikipedia.org/wiki/Periodic_table","Chemistry"
"http://en.wikipedia.org/wiki/Periodic_table","Periodic table"
"http://en.wikipedia.org/wiki/Peripheral","Computer peripherals"
"http://en.wikipedia.org/wiki/Peripheral_nervous_system","Peripheral nervous system"
"http://en.wikipedia.org/wiki/Perl","Perl"
